blkaddr,offense,time,x,y
2200 SHATTUCK AVE,DISTURBANCE,2019-11-07 19:29:00,-122.268028,37.869363
1701 THOUSAND OAKS BOULEVARD 94707,THEFT MISD. (UNDER $950),2019-11-07 11:55:00,-122.283475,37.897148
900 DWIGHT WY,VEHICLE STOLEN,2019-11-07 21:00:00,-122.294048,37.860189
2000 BERKELEY WY,THEFT MISD. (UNDER $950),2019-11-07 14:01:00,-122.270741,37.872691
2300 PIEDMONT AV,BURGLARY RESIDENTIAL,2019-11-07 01:00:00,-122.252365,37.869839
2100 4TH ST,BURGLARY AUTO,2019-11-07 08:00:00,-122.299483,37.866253
1200 UNIVERSITY AV,VANDALISM,2019-11-08 19:30:00,-122.28953,37.869385
2000 UNIVERSITY AVE,DISTURBANCE,2019-11-08 10:12:00,-122.270516,37.871828
2100 WOOLSEY ST,BURGLARY AUTO,2019-11-08 01:45:00,-122.266119,37.852379
1800 ADDISON ST,THEFT MISD. (UNDER $950),2019-11-08 14:30:00,-122.275101,37.870298
1900 SHATTUCK AV,NARCOTICS,2019-11-08 08:17:00,-122.268616,37.873687
2900 COLLEGE AV,THEFT MISD. (UNDER $950),2019-11-08 14:00:00,-122.253179,37.858356
600 SANTA BARBARA RD,BURGLARY AUTO,2019-11-08 23:15:00,-122.27375,37.899668
1900 MARTIN LUTHER KING JR WY,THEFT FELONY (OVER $950),2019-11-08 06:00:00,-122.273187,37.873085
3100 ADELINE ST,BURGLARY AUTO,2019-11-08 12:21:00,-122.270045,37.852304
1500 HARMON ST,VANDALISM,2019-11-08 07:15:00,-122.278043,37.848812
2400 DURANT AV,BURGLARY AUTO,2019-11-08 20:00:00,-122.26127,37.867513
2400 DURANT AV,BURGLARY AUTO,2019-11-08 17:50:00,-122.26127,37.867513
ALCATRAZ AV & ADELINE ST,BRANDISHING,2019-11-08 08:30:00,-122.271331,37.848752
BANCROFT WY & ELLSWORTH ST,DISTURBANCE,2019-11-08 17:22:00,-122.263736,37.86814
2200 DURANT AV,VEHICLE RECOVERED,2019-11-08 20:24:00,-122.26553,37.866969
UNIVERSITY AV & GRANT ST,THEFT MISD. (UNDER $950),2019-11-08 13:16:00,-122.275278,37.871318
SHATTUCK AV & UNIVERSITY AV,NARCOTICS,2019-11-08 14:34:00,-122.268407,37.872185
2000 CENTER ST,VANDALISM,2019-11-08 15:00:00,-122.270557,37.869973
2100 SHATTUCK AV,ROBBERY,2019-11-08 12:01:00,-122.268285,37.871167
2000 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-11-08 16:30:00,-122.270516,37.871828
1400 66TH ST,DOMESTIC VIOLENCE,2019-11-08 07:20:00,-122.280148,37.850028
203 UNIVERSITY,NARCOTICS,2019-11-08 23:29:00,-122.31063,37.865375
100 UNIVERSITY AV,VANDALISM,2019-11-08 17:15:00,-122.316113,37.86331
2700 BANCROFT WY,BURGLARY RESIDENTIAL,2019-11-08 22:25:00,-122.254314,37.869312
1300 KAINS AVE,DISTURBANCE,2019-11-08 21:31:00,-122.294842,37.88052
1300 UNIVERSITY AV,BURGLARY AUTO,2019-11-08 06:00:00,-122.28655,37.869764
2100 BROWNING ST,THEFT MISD. (UNDER $950),2019-11-08 11:41:00,-122.288356,37.868574
2800 ADELINE ST,THEFT MISD. (UNDER $950),2019-11-08 07:19:00,-122.268002,37.858116
1800 TACOMA AVE,BURGLARY RESIDENTIAL,2019-11-08 04:57:00,-122.280436,37.893213
2500 STUART ST,BURGLARY AUTO,2019-11-08 17:00:00,-122.257034,37.85976
1000 UNIVERSITY AVE,SEXUAL ASSAULT MISD.,2019-11-08 17:00:00,-122.29415,37.868641
BOWDITCH STREET & CHANNING WY,ALCOHOL OFFENSE,2019-11-09 17:29:00,-122.256554,37.867209
2100 OREGON ST,THEFT FELONY (OVER $950),2019-11-09 23:30:00,-122.266803,37.857637
2600 DURANT AV,ASSAULT/BATTERY MISD.,2019-11-09 03:00:00,-122.256314,37.868164
800 NEILSON ST,THEFT MISD. (UNDER $950),2019-11-09 04:00:00,-122.286521,37.892795
3200 ADELINE ST,BURGLARY AUTO,2019-11-09 19:04:00,-122.270897,37.850385
SHATTUCK AV & DWIGHT WY,NARCOTICS,2019-11-09 20:19:00,-122.267307,37.863977
3100 CLAREMONT AV,VANDALISM,2019-11-09 12:15:00,-122.248587,37.854002
2300 PIEDMONT AV,THEFT MISD. (UNDER $950),2019-11-09 00:00:00,-122.252365,37.869839
2000 DURANT AV,BURGLARY AUTO,2019-11-09 19:30:00,-122.269762,37.866426
2800 KELSEY ST,VANDALISM,2019-11-09 20:08:00,-122.250176,37.85988
1800 SAN PABLO AV,VEHICLE STOLEN,2019-11-09 17:05:00,-122.292954,37.871369
1800 SAN PABLO AV,BURGLARY AUTO,2019-11-09 20:00:00,-122.292954,37.871369
2600 DWIGHT WY,BURGLARY AUTO,2019-11-09 22:45:00,-122.25618,37.86542
1900 GRANT ST,BURGLARY AUTO,2019-11-09 19:00:00,-122.275481,37.873017
4TH STREET & VIRGINIA ST,BURGLARY AUTO,2019-11-09 12:20:00,-122.301255,37.871883
2900 SAN PABLO AV,NARCOTICS,2019-11-09 16:32:00,-122.287202,37.853576
1200 ASHBY AV,THEFT MISD. (UNDER $950),2019-11-09 14:17:00,-122.286336,37.852211
2100 MARTIN LUTHER KING JR WY,ALCOHOL OFFENSE,2019-11-09 22:06:00,-122.272805,37.869688
2200 HASTE ST,ROBBERY,2019-11-09 12:30:00,-122.265441,37.865141
800 REGAL RD,THEFT FROM AUTO,2019-11-09 12:00:00,-122.268516,37.894836
2200 VIRGINIA ST,THEFT MISD. (UNDER $950),2019-11-09 13:15:00,-122.266666,37.876881
1500 SHATTUCK AV,BURGLARY AUTO,2019-11-09 01:30:00,-122.26936,37.880227
1600 UNIVERSITY AV,BURGLARY COMMERCIAL,2019-11-09 19:00:00,-122.27958,37.870652
1400 SAN PABLO AV,BURGLARY AUTO,2019-11-09 19:24:00,-122.295312,37.878722
400 GILMAN ST,DOMESTIC VIOLENCE,2019-11-09 10:00:00,-122.308855,37.877863
2100 CENTER ST,BURGLARY AUTO,2019-11-09 06:30:00,-122.26805,37.870308
1900 SHATTUCK AV,BURGLARY AUTO,2019-11-09 18:00:00,-122.268616,37.873687
2000 BERRYMAN ST,BURGLARY RESIDENTIAL,2019-11-10 02:15:00,-122.272036,37.883555
2000 OXFORD ST,BURGLARY AUTO,2019-11-10 19:00:00,-122.266144,37.87227
1300 SAN PABLO AV,BURGLARY AUTO,2019-11-10 13:45:00,-122.295798,37.880228
DWIGHT WY & MC GEE AV,DOMESTIC VIOLENCE,2019-11-10 00:15:00,-122.276571,37.862777
1916 MARTIN LUTHER KING JR,BURGLARY COMMERCIAL,2019-11-10 06:51:00,-122.273169,37.872928
1800 FAIRVIEW ST,DOMESTIC VIOLENCE,2019-11-10 12:55:00,-122.272607,37.850434
1200 SIXTH ST,BURGLARY AUTO,2019-11-10 11:20:00,-122.30191,37.881142
1500 HARMON ST,DOMESTIC VIOLENCE,2019-11-10 15:25:00,-122.278043,37.848812
1900 MARTIN LUTHER KING JR WY,DOMESTIC VIOLENCE,2019-11-10 00:46:00,-122.273187,37.873085
700 ARLINGTON AVE,IDENTITY THEFT,2019-11-10 09:00:00,-122.276042,37.897333
2400 DURANT AV,THEFT MISD. (UNDER $950),2019-11-10 01:30:00,-122.26127,37.867513
2400 DURANT AV,ASSAULT/BATTERY FEL.,2019-11-10 02:36:00,-122.26127,37.867513
ADELINE STREET & FAIRVIEW ST,NARCOTICS,2019-11-10 08:33:00,-122.270619,37.850681
2200 MARTIN LUTHER KING JR WY,THEFT MISD. (UNDER $950),2019-11-10 18:00:00,-122.272691,37.868682
2400 CHANNING WY,BURGLARY AUTO,2019-11-10 15:00:00,-122.26108,37.866622
3000 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-11-10 16:42:00,-122.259841,37.855435
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-11-10 22:00:00,-122.268285,37.871167
2100 HASTE ST,DISTURBANCE,2019-11-10 10:16:00,-122.267289,37.864908
CHANNING WY & TELEGRAPH AV,NARCOTICS,2019-11-10 19:28:00,-122.258812,37.866919
SAN PABLO AV & UNIVERSITY AV,BURGLARY AUTO,2019-11-10 17:45:00,-122.292204,37.869041
6TH STREET & VIRGINIA ST,NARCOTICS,2019-11-10 21:20:00,-122.299092,37.872322
2400 DURANT AV,BURGLARY AUTO,2019-11-10 13:00:00,-122.26127,37.867513
2400 ASHBY AV,BURGLARY AUTO,2019-11-11 22:55:00,-122.260248,37.856111
2200 SACRAMENTO ST,BURGLARY AUTO,2019-11-11 22:00:00,-122.281739,37.867212
1300 ALCATRAZ AV,DOMESTIC VIOLENCE,2019-11-11 13:56:00,-122.281175,37.847442
2600 DURANT AV,BURGLARY AUTO,2019-11-11 20:00:00,-122.256314,37.868164
1200 5TH ST,THEFT FELONY (OVER $950),2019-11-11 15:00:00,-122.303056,37.880756
1100 6TH ST,BURGLARY AUTO,2019-11-11 20:35:00,-122.302226,37.882217
200 UNIVERSITY AV,ASSAULT/BATTERY FEL.,2019-11-11 17:00:00,-122.309967,37.865511
OXFORD STREET & UNIVERSITY AV,BURGLARY AUTO,2019-11-11 17:30:00,-122.266164,37.872472
2200 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-11-11 19:35:00,-122.268028,37.869363
1900 HOPKINS ST,VEHICLE STOLEN,2019-11-11 16:00:00,-122.274771,37.885541
800 BANCROFT WY,DISTURBANCE,2019-11-11 10:30:00,-122.296921,37.863368
2900 MAGNOLIA ST,THEFT FELONY (OVER $950),2019-11-11 20:00:00,-122.249088,37.857825
1300 SAN PABLO AV,BURGLARY AUTO,2019-11-11 19:45:00,-122.295798,37.880228
2800 WEBSTER ST,NARCOTICS,2019-11-11 17:15:00,-122.250579,37.855935
1900 SHATTUCK AV,NARCOTICS,2019-11-11 13:23:00,-122.268616,37.873687
ADDISON STREET & 4TH ST,BURGLARY AUTO,2019-11-11 05:30:00,-122.299483,37.866253
2000 UNIVERSITY AV,BURGLARY AUTO,2019-11-11 19:10:00,-122.270516,37.871828
1400 DERBY ST,BURGLARY RESIDENTIAL,2019-11-11 03:00:00,-122.282308,37.858448
1400 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-11-11 09:05:00,-122.269551,37.881957
3200 COLLEGE AV,THEFT FELONY (OVER $950),2019-11-11 19:15:00,-122.252448,37.851038
159 TAMALPAIS,VEHICLE STOLEN,2019-11-11 23:30:00,-122.259963,37.88618
3200 SACRAMENTO ST,DOMESTIC VIOLENCE,2019-11-11 20:40:00,-122.278174,37.849431
UNIVERSITY AV & SHATTUCK AV,DISTURBANCE - NOISE,2019-11-11 07:10:00,-122.268407,37.872185
2240 OXFORD ST,BURGLARY AUTO,2019-11-11 18:50:00,-122.266076,37.86925
2100 OXFORD ST,ASSAULT/BATTERY MISD.,2019-11-11 17:25:00,-122.265993,37.87091
1100 6TH ST,BURGLARY AUTO,2019-11-11 19:00:00,-122.302226,37.882217
1600 MILVIA ST,VANDALISM,2019-11-11 13:15:00,-122.271395,37.877951
2500 DURANT AV,BURGLARY AUTO,2019-11-11 20:30:00,-122.258699,37.867852
737 BANCROFT,BURGLARY AUTO,2019-11-11 18:00:00,-122.29868,37.863019
2100 SHATTUCK AV,DISTURBANCE,2019-11-12 16:28:00,-122.268285,37.871167
2700 MARIN AV,THEFT MISD. (UNDER $950),2019-11-12 12:00:00,-122.260679,37.897661
SHATTUCK AV & CARLETON ST,DOMESTIC VIOLENCE,2019-11-12 19:37:00,-122.26698,37.861265
2500 HILLEGASS AV,ASSAULT/BATTERY MISD.,2019-11-12 21:20:00,-122.256487,37.865149
2500 HASTE ST,DISTURBANCE,2019-11-12 17:14:00,-122.258623,37.866025
2000 DWIGHT WY,SEXUAL ASSAULT MISD.,2019-11-12 18:00:00,-122.269631,37.863679
1700 ALCATRAZ AV,ALCOHOL OFFENSE,2019-11-12 21:55:00,-122.273607,37.848453
2400 ASHBY AVE,THEFT MISD. (UNDER $950),2019-11-12 09:00:00,-122.260248,37.856111
2600 REGENT ST,BURGLARY RESIDENTIAL,2019-11-12 20:10:00,-122.257622,37.863369
2100 SHATTUCK AV,FRAUD/FORGERY,2019-11-12 16:00:00,-122.268285,37.871167
1900 OXFORD ST,BURGLARY AUTO,2019-11-12 18:50:00,-122.266332,37.873885
ASHBY AV & FULTON ST,DISTURBANCE,2019-11-12 18:34:00,-122.263491,37.855684
1500 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-11-12 18:30:00,-122.281585,37.870396
1900 SHATTUCK AV,NARCOTICS,2019-11-12 13:59:00,-122.268616,37.873687
ALCATRAZ AV & COLLEGE AV,BURGLARY AUTO,2019-11-12 18:28:00,-122.252477,37.851263
1800 OREGON ST,DISTURBANCE,2019-11-12 08:39:00,-122.272977,37.856869
2000 HASTE ST,BURGLARY RESIDENTIAL,2019-11-12 19:55:00,-122.269954,37.86456
1200 CARLOTTA AVE,IDENTITY THEFT,2019-11-12 17:45:00,-122.280096,37.884644
1900 SHATTUCK AV,DISTURBANCE,2019-11-12 11:14:00,-122.268616,37.873687
1100 SHATTUCK AV,NARCOTICS,2019-11-12 18:10:00,-122.270011,37.887843
ALLSTON WY & SHATTUCK AV,ALCOHOL OFFENSE,2019-11-12 11:59:00,-122.267883,37.86939
1100 UNIVERSITY AV,SEXUAL ASSAULT MISD.,2019-11-12 19:35:00,-122.292043,37.869067
1900 SHATTUCK AV,DISTURBANCE,2019-11-12 09:49:00,-122.268616,37.873687
500 SPRUCE ST,THEFT FROM AUTO,2019-11-12 02:03:00,-122.270187,37.901596
WARD STREET & SHATTUCK AV,BURGLARY AUTO,2019-11-12 20:00:00,-122.266969,37.859446
2000 OREGON ST,THEFT MISD. (UNDER $950),2019-11-12 14:39:00,-122.268709,37.857377
100 SEAWALL DR,THEFT MISD. (UNDER $950),2019-11-12 15:00:00,-122.317566,37.863611
1900 MILVIA ST,DISTURBANCE,2019-11-12 15:55:00,-122.270903,37.873607
2900 MAGNOLIA ST,THEFT MISD. (UNDER $950),2019-11-12 03:15:00,-122.249088,37.857825
1700 FOURTH ST,THEFT MISD. (UNDER $950),2019-11-12 14:55:00,-122.301255,37.871883
1700 TACOMA AVE,THEFT FELONY (OVER $950),2019-11-12 00:35:00,-122.28242,37.89221
1300 SANTA FE AVE,THEFT FELONY (OVER $950),2019-11-12 00:01:00,-122.29097,37.881227
1200 BONITA AV,THEFT FROM AUTO,2019-11-13 20:00:00,-122.273547,37.885385
1300 UNIVERSITY AV,BURGLARY AUTO,2019-11-13 08:53:00,-122.28655,37.869764
1900 SHATTUCK AV,NARCOTICS,2019-11-13 14:31:00,-122.268616,37.873687
1900 OXFORD ST,BURGLARY AUTO,2019-11-13 18:00:00,-122.266332,37.873885
1300 SIXTH ST,THEFT MISD. (UNDER $950),2019-11-13 07:00:00,-122.301332,37.879335
1700 SEVENTH ST,THEFT FELONY (OVER $950),2019-11-13 19:30:00,-122.297999,37.872404
2700 HILLEGASS AVE,THEFT MISD. (UNDER $950),2019-11-13 14:00:00,-122.255895,37.860766
1600 MILVIA ST,ASSAULT/BATTERY MISD.,2019-11-13 17:37:00,-122.271395,37.877951
2300 SHATTUCK AV,BURGLARY AUTO,2019-11-13 18:30:00,-122.267802,37.867176
BANCROFT WY & TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-11-13 15:30:00,-122.259189,37.868714
1100 GILMAN ST,BURGLARY AUTO,2019-11-13 12:15:00,-122.29489,37.880667
2200 FULTON ST,DISTURBANCE,2019-11-13 11:08:00,-122.266279,37.868706
1700 FIFTH ST,BURGLARY RESIDENTIAL,2019-11-13 17:30:00,-122.300027,37.871486
2300 TELEGRAPH AV,ROBBERY,2019-11-13 13:43:00,-122.259189,37.868714
2700 COLLEGE AV,BURGLARY AUTO,2019-11-13 11:26:00,-122.253508,37.861645
2500 BENVENUE AV,VANDALISM,2019-11-13 17:30:00,-122.255235,37.865535
2900 CLAREMONT AV,BURGLARY AUTO,2019-11-13 02:00:00,-122.244574,37.858993
2100 BANCROFT WY,ASSAULT/BATTERY MISD.,2019-11-13 15:05:00,-122.267718,37.867601
1200 GILMAN ST,THEFT MISD. (UNDER $950),2019-11-13 18:27:00,-122.293212,37.881003
2000 KITTREDGE ST,ROBBERY,2019-11-13 22:33:00,-122.270054,37.868204
2400 COLLEGE AV,VEHICLE STOLEN,2019-11-13 09:00:00,-122.254253,37.867482
2900 BENVENUE AV,KIDNAPPING,2019-11-13 11:27:00,-122.254397,37.858156
2400 OREGON ST,THEFT FROM AUTO,2019-11-13 06:00:00,-122.259302,37.858608
900 MURRAY ST,ASSAULT/BATTERY MISD.,2019-11-13 12:18:00,-122.291042,37.850809
2200 RUSSELL ST,DISTURBANCE,2019-11-13 14:00:00,-122.263785,37.857099
2500 ELLSWORTH ST,BURGLARY RESIDENTIAL,2019-11-13 11:20:00,-122.262993,37.864535
1900 ALLSTON WAY,THEFT FELONY (OVER $950),2019-11-13 07:49:00,-122.272701,37.868785
2500 HASTE ST,NARCOTICS,2019-11-13 11:52:00,-122.258623,37.866025
1700 ROSE ST,ASSAULT/BATTERY FEL.,2019-11-13 14:15:00,-122.279976,37.880027
1300 SAN PABLO AV,BURGLARY AUTO,2019-11-13 20:00:00,-122.295798,37.880228
1800 HEARST AVE,THEFT MISD. (UNDER $950),2019-11-13 19:10:00,-122.275438,37.873025
100 SEAWALL DR,BURGLARY AUTO,2019-11-13 13:00:00,-122.317566,37.863611
1400 BERKELEY WAY,THEFT MISD. (UNDER $950),2019-11-13 08:50:00,-122.284399,37.870881
PRINCE STREET & HARPER ST,ROBBERY,2019-11-13 09:00:00,-122.271972,37.852348
SHATTUCK AV & DURANT AV,NARCOTICS,2019-11-14 17:36:00,-122.267614,37.8667
2700 TELEGRAPH AV,BURGLARY AUTO,2019-11-14 23:00:00,-122.259001,37.861387
100 FAIRLAWN DR,VANDALISM,2019-11-14 11:00:00,-122.251877,37.886401
1000 FOLGER AV,THEFT FELONY (OVER $950),2019-11-14 18:30:00,-122.288866,37.850444
BLAKE STREET & SHATTUCK AV,VEHICLE STOLEN,2019-11-14 19:00:00,-122.267321,37.863053
2400 DURANT AVE,DISTURBANCE,2019-11-14 16:35:00,-122.26127,37.867513
2600 TELEGRAPH AV,BURGLARY AUTO,2019-11-14 08:30:00,-122.258784,37.862927
3200 ELLIS ST,BURGLARY AUTO,2019-11-14 19:30:00,-122.272807,37.850367
1400 ASHBY AVE,DOMESTIC VIOLENCE,2019-11-14 20:40:00,-122.281082,37.853216
MILVIA STREET & BERKELEY WY,NARCOTICS,2019-11-14 18:40:00,-122.270741,37.872691
1600 62ND ST,GUN/WEAPON,2019-11-14 21:24:00,-122.275263,37.846404
2000 5TH ST,BURGLARY RESIDENTIAL,2019-11-14 05:20:00,-122.298682,37.867271
1200 HEARST AV,THEFT FELONY (OVER $950),2019-11-14 00:01:00,-122.289684,37.870911
1700 UNIVERSITY AV,BURGLARY AUTO,2019-11-14 22:00:00,-122.27733,37.870948
2000 BERKELEY WY,BURGLARY AUTO,2019-11-14 18:00:00,-122.270741,37.872691
2000 OREGON ST,THEFT FELONY (OVER $950),2019-11-14 13:12:00,-122.268709,37.857377
1800 WARD ST,THEFT MISD. (UNDER $950),2019-11-14 12:00:00,-122.273365,37.858673
2000 ALLSTON WY,BURGLARY AUTO,2019-11-14 09:30:00,-122.270064,37.869105
3000 REGENT ST,THEFT FELONY (OVER $950),2019-11-14 12:00:00,-122.256606,37.855632
2200 NINTH ST,BURGLARY RESIDENTIAL,2019-11-14 07:00:00,-122.293498,37.865793
2800 TELEGRAPH AV,BURGLARY AUTO,2019-11-14 18:30:00,-122.259291,37.859309
2000 UNIVERSITY AV,BURGLARY AUTO,2019-11-14 23:00:00,-122.270516,37.871828
2400 ATHERTON ST,THEFT FROM AUTO,2019-11-14 12:07:00,-122.26454,37.866174
1600 62ND ST,DISTURBANCE,2019-11-14 08:00:00,-122.275263,37.846404
SHATTUCK AV & KITTREDGE ST,NARCOTICS,2019-11-14 02:59:00,-122.26795,37.868489
DURANT AV & DANA ST,NARCOTICS,2019-11-14 11:49:00,-122.26127,37.867513
1300 SIXTH ST,BURGLARY AUTO,2019-11-14 19:00:00,-122.301332,37.879335
1300 TENTH ST,THEFT FROM AUTO,2019-11-14 19:00:00,-122.296885,37.879968
2400 BANCROFT WAY,BURGLARY AUTO,2019-11-14 22:30:00,-122.261268,37.868447
2200 SACRAMENTO ST,SEXUAL ASSAULT FEL.,2019-11-14 00:00:00,-122.281739,37.867212
CURTIS STREET & UNIVERSITY AV,VEHICLE STOLEN,2019-11-14 16:00:00,-122.289522,37.869488
STANTON STREET & PRINCE ST,THEFT MISD. (UNDER $950),2019-11-14 13:27:00,-122.279272,37.851351
2500 SHATTUCK AVE,BURGLARY AUTO,2019-11-14 17:45:00,-122.267412,37.863811
2000 KITTREDGE ST,THEFT MISD. (UNDER $950),2019-11-14 13:40:00,-122.270054,37.868204
COLLEGE AV & RUSSELL ST,THEFT MISD. (UNDER $950),2019-11-14 13:28:00,-122.253191,37.858483
2800 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-11-14 22:00:00,-122.259291,37.859309
2300 TELEGRAPH AV,ASSAULT/BATTERY FEL.,2019-11-14 02:12:00,-122.259189,37.868714
1800 FOURTH ST,THEFT FELONY (OVER $950),2019-11-15 18:55:00,-122.300618,37.869888
HEARST AV & WALNUT ST,NARCOTICS,2019-11-15 23:31:00,-122.267488,37.874002
2400 DURANT AV,BURGLARY AUTO,2019-11-15 20:00:00,-122.26127,37.867513
2600 TELEGRAPH AV,NARCOTICS,2019-11-15 14:01:00,-122.258784,37.862927
1700 UNIVERSITY AV,ALCOHOL OFFENSE,2019-11-15 22:20:00,-122.27733,37.870948
2200 PRINCE ST,ASSAULT/BATTERY MISD.,2019-11-15 15:08:00,-122.263973,37.853386
2100 MARTIN LUTHER KING JR WY,ASSAULT/BATTERY MISD.,2019-11-15 14:00:00,-122.272805,37.869688
ADDISON STREET & 4TH ST,VANDALISM,2019-11-15 05:30:00,-122.299483,37.866253
MILVIA STREET & ADDISON ST,THEFT MISD. (UNDER $950),2019-11-15 14:03:00,-122.270635,37.870867
2900 9TH ST,THEFT FROM AUTO,2019-11-15 16:30:00,-122.289588,37.853638
OXFORD STREET & CENTER ST,BURGLARY AUTO,2019-11-15 18:00:00,-122.265956,37.870583
2300 HEARST AVE,BURGLARY RESIDENTIAL,2019-11-15 09:20:00,-122.263862,37.874537
2000 DERBY ST,BURGLARY AUTO,2019-11-15 18:45:00,-122.269627,37.859993
2400 ELLSWORTH ST,DOMESTIC VIOLENCE,2019-11-15 09:07:00,-122.26331,37.866074
OREGON STREET & ADELINE ST,NARCOTICS,2019-11-15 09:48:00,-122.268263,37.857437
SAN PABLO AV & FRANCISCO ST,BRANDISHING,2019-11-15 10:55:00,-122.293184,37.872593
2500 DURANT AV,THEFT MISD. (UNDER $950),2019-11-15 10:36:00,-122.258699,37.867852
200 UNIVERSITY AV,VANDALISM,2019-11-15 00:15:00,-122.309967,37.865511
2000 MC GEE AV,VANDALISM,2019-11-15 19:00:00,-122.277518,37.870924
2900 COLLEGE AV,IDENTITY THEFT,2019-11-15 12:30:00,-122.253179,37.858356
2400 PROSPECT ST,BURGLARY AUTO,2019-11-15 21:00:00,-122.249901,37.867717
2800 COLLEGE AV,THEFT FELONY (OVER $950),2019-11-15 18:00:00,-122.253339,37.859988
DWIGHT WY & MILVIA ST,VEHICLE STOLEN,2019-11-15 17:30:00,-122.269843,37.863652
1100 UNIVERSITY AV,BURGLARY AUTO,2019-11-15 22:25:00,-122.292043,37.869067
1800 FOURTH ST,BURGLARY COMMERCIAL,2019-11-15 05:45:00,-122.300618,37.869888
200 MARINA BL,BURGLARY AUTO,2019-11-15 12:30:00,-122.313656,37.868667
1800 FIFTH ST,BURGLARY RESIDENTIAL,2019-11-15 07:10:00,-122.299609,37.870185
1600 63RD ST,BURGLARY RESIDENTIAL,2019-11-15 09:05:00,-122.27545,37.847281
1800 ARCH ST,BURGLARY RESIDENTIAL,2019-11-15 10:45:00,-122.264127,37.875984
BANCROFT WY & ELLSWORTH ST,DISTURBANCE,2019-11-15 19:12:00,-122.263736,37.86814
2800 ADELINE ST,THEFT MISD. (UNDER $950),2019-11-15 08:50:00,-122.268002,37.858116
1400 ALLSTON WAY,DISTURBANCE,2019-11-15 17:00:00,-122.283641,37.867117
1400 EDITH ST,THEFT MISD. (UNDER $950),2019-11-15 20:05:00,-122.277865,37.880787
1000 SIERRA ST,FRAUD/FORGERY,2019-11-15 06:00:00,-122.280432,37.888679
1300 SAN PABLO AV,BURGLARY AUTO,2019-11-15 18:00:00,-122.295798,37.880228
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-11-15 15:00:00,-122.268285,37.871167
1700 LE ROY AV,BURGLARY RESIDENTIAL,2019-11-15 02:00:00,-122.258599,37.879348
400 GILMAN ST,NARCOTICS,2019-11-15 17:13:00,-122.308855,37.877863
1800 SAN PABLO AV,BURGLARY AUTO,2019-11-15 17:15:00,-122.292954,37.871369
2200 CHANNING WY,VANDALISM,2019-11-15 11:30:00,-122.265618,37.866037
2400 DURANT AV,BURGLARY AUTO,2019-11-15 21:00:00,-122.26127,37.867513
1600 BANCROFT WAY,THEFT MISD. (UNDER $950),2019-11-15 07:12:00,-122.279116,37.866135
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-11-15 17:39:00,-122.268285,37.871167
2300 DURANT AV,ROBBERY,2019-11-15 20:08:00,-122.26324,37.867259
2300 8TH ST,ASSAULT/BATTERY MISD.,2019-11-15 17:45:00,-122.294086,37.863945
2600 TELEGRAPH AV,DISTURBANCE,2019-11-15 07:01:00,-122.258784,37.862927
2200 SHATTUCK AV,DISTURBANCE,2019-11-15 21:35:00,-122.268028,37.869363
1800 SPRUCE ST,BURGLARY RESIDENTIAL,2019-11-16 04:25:00,-122.26548,37.875053
2100 FOURTH ST,ROBBERY,2019-11-16 03:00:00,-122.299483,37.866253
1700 OREGON ST,THEFT FROM AUTO,2019-11-16 17:00:00,-122.275065,37.856595
2000 BERKELEY WY,BURGLARY AUTO,2019-11-16 21:06:00,-122.270741,37.872691
100 HILLCREST RD,BURGLARY RESIDENTIAL,2019-11-16 07:49:00,-122.247255,37.852529
3200 COLLEGE AV,ALCOHOL OFFENSE,2019-11-16 16:33:00,-122.252448,37.851038
2700 BANCROFT WY,SEXUAL ASSAULT FEL.,2019-11-16 19:00:00,-122.254314,37.869312
2900 MABEL ST,ASSAULT/BATTERY MISD.,2019-11-16 04:10:00,-122.284067,37.853959
1000 DELAWARE ST,BURGLARY AUTO,2019-11-16 08:45:00,-122.295043,37.871265
600 HEARST AV,ASSAULT/BATTERY MISD.,2019-11-16 10:50:00,-122.303753,37.868334
2800 CALIFORNIA ST,THEFT MISD. (UNDER $950),2019-11-16 22:00:00,-122.277614,37.857216
1200 5TH ST,THEFT MISD. (UNDER $950),2019-11-16 16:00:00,-122.303056,37.880756
2100 ALLSTON WY,THEFT FELONY (OVER $950),2019-11-16 17:00:00,-122.267883,37.86939
1900 ASHBY AVE,BURGLARY AUTO,2019-11-16 03:00:00,-122.271015,37.854286
BOWDITCH STREET & CHANNING WY,ALCOHOL OFFENSE,2019-11-16 02:06:00,-122.256554,37.867209
2500 DURANT AV,ASSAULT/BATTERY FEL.,2019-11-16 11:01:00,-122.258699,37.867852
3100 COLLEGE AV,ALCOHOL OFFENSE,2019-11-16 17:53:00,-122.252715,37.853665
2200 PARKER ST,IDENTITY THEFT,2019-11-16 18:00:00,-122.2646,37.862491
3100 COLLEGE AVE,IDENTITY THEFT,2019-11-16 12:40:00,-122.252715,37.853665
